variant,seed,step,source_variant,slot,expert,count,fraction
R2P2_alpha_0.1,20260524,20,original,1,1,320,1.0
R2P2_alpha_0.1,20260524,20,original,1,2,0,0.0
R2P2_alpha_0.1,20260524,20,original,1,3,0,0.0
R2P2_alpha_0.1,20260524,20,original,2,0,0,0.0
R2P2_alpha_0.1,20260524,20,original,2,1,0,0.0
R2P2_alpha_0.1,20260524,20,original,2,2,320,1.0
R2P2_alpha_0.1,20260524,20,original,2,3,0,0.0
R2P2_alpha_0.1,20260524,20,original,3,0,0,0.0
R2P2_alpha_0.1,20260524,20,original,3,1,320,1.0
R2P2_alpha_0.1,20260524,20,original,3,2,0,0.0
R2P2_alpha_0.1,20260524,20,original,3,3,0,0.0
R2P2_alpha_0.1,20260524,50,original,0,0,320,1.0
R2P2_alpha_0.1,20260524,50,original,0,1,0,0.0
R2P2_alpha_0.1,20260524,50,original,0,2,0,0.0
R2P2_alpha_0.1,20260524,50,original,0,3,0,0.0
R2P2_alpha_0.1,20260524,50,original,1,0,0,0.0
R2P2_alpha_0.1,20260524,50,original,1,1,320,1.0
R2P2_alpha_0.1,20260524,50,original,1,2,0,0.0
R2P2_alpha_0.1,20260524,50,original,1,3,0,0.0
R2P2_alpha_0.1,20260524,50,original,2,0,0,0.0
R2P2_alpha_0.1,20260524,50,original,2,1,64,0.2
R2P2_alpha_0.1,20260524,50,original,2,2,256,0.8
R2P2_alpha_0.1,20260524,50,original,2,3,0,0.0
R2P2_alpha_0.1,20260524,50,original,3,0,0,0.0
R2P2_alpha_0.1,20260524,50,original,3,1,320,1.0
R2P2_alpha_0.1,20260524,50,original,3,2,0,0.0
R2P2_alpha_0.1,20260524,50,original,3,3,0,0.0
R2P2_alpha_0.1,20260524,1600,original,0,0,320,1.0
R2P2_alpha_0.1,20260524,1600,original,0,1,0,0.0
R2P2_alpha_0.1,20260524,1600,original,0,2,0,0.0
R2P2_alpha_0.1,20260524,1600,original,0,3,0,0.0
R2P2_alpha_0.1,20260524,1600,original,1,0,0,0.0
R2P2_alpha_0.1,20260524,1600,original,1,1,320,1.0
R2P2_alpha_0.1,20260524,1600,original,1,2,0,0.0
R2P2_alpha_0.1,20260524,1600,original,1,3,0,0.0
R2P2_alpha_0.1,20260524,1600,original,2,0,0,0.0
R2P2_alpha_0.1,20260524,1600,original,2,1,320,1.0
R2P2_alpha_0.1,20260524,1600,original,2,2,0,0.0
R2P2_alpha_0.1,20260524,1600,original,2,3,0,0.0
R2P2_alpha_0.1,20260524,1600,original,3,0,0,0.0
R2P2_alpha_0.1,20260524,1600,original,3,1,320,1.0
R2P2_alpha_0.1,20260524,1600,original,3,2,0,0.0
R2P2_alpha_0.1,20260524,1600,original,3,3,0,0.0
R2P2_alpha_0.1,20260525,0,original,0,0,192,0.6
R2P2_alpha_0.1,20260525,0,original,0,1,0,0.0
R2P2_alpha_0.1,20260525,0,original,0,2,128,0.4
R2P2_alpha_0.1,20260525,0,original,0,3,0,0.0
R2P2_alpha_0.1,20260525,0,original,1,0,0,0.0
R2P2_alpha_0.1,20260525,0,original,1,1,320,1.0
R2P2_alpha_0.1,20260525,0,original,1,2,0,0.0
R2P2_alpha_0.1,20260525,0,original,1,3,0,0.0
R2P2_alpha_0.1,20260525,0,original,2,0,0,0.0
R2P2_alpha_0.1,20260525,0,original,2,1,0,0.0
R2P2_alpha_0.1,20260525,0,original,2,2,320,1.0
R2P2_alpha_0.1,20260525,0,original,2,3,0,0.0
R2P2_alpha_0.1,20260525,0,original,3,0,0,0.0
R2P2_alpha_0.1,20260525,0,original,3,1,0,0.0
R2P2_alpha_0.1,20260525,0,original,3,2,256,0.8
R2P2_alpha_0.1,20260525,0,original,3,3,64,0.2
R2P2_alpha_0.1,20260525,1,original,0,0,32,0.1
R2P2_alpha_0.1,20260525,1,original,0,1,0,0.0
R2P2_alpha_0.1,20260525,1,original,0,2,288,0.9
R2P2_alpha_0.1,20260525,1,original,0,3,0,0.0
R2P2_alpha_0.1,20260525,1,original,1,0,0,0.0
R2P2_alpha_0.1,20260525,1,original,1,1,96,0.3
R2P2_alpha_0.1,20260525,1,original,1,2,224,0.7
R2P2_alpha_0.1,20260525,1,original,1,3,0,0.0
R2P2_alpha_0.1,20260525,1,original,2,0,0,0.0
R2P2_alpha_0.1,20260525,1,original,2,1,0,0.0
R2P2_alpha_0.1,20260525,1,original,2,2,320,1.0
R2P2_alpha_0.1,20260525,1,original,2,3,0,0.0
R2P2_alpha_0.1,20260525,1,original,3,0,0,0.0
R2P2_alpha_0.1,20260525,1,original,3,1,0,0.0
R2P2_alpha_0.1,20260525,1,original,3,2,288,0.9
R2P2_alpha_0.1,20260525,1,original,3,3,32,0.1
R2P2_alpha_0.1,20260525,2,original,0,0,32,0.1
R2P2_alpha_0.1,20260525,2,original,0,1,0,0.0
R2P2_alpha_0.1,20260525,2,original,0,2,288,0.9
R2P2_alpha_0.1,20260525,2,original,0,3,0,0.0
R2P2_alpha_0.1,20260525,2,original,1,0,0,0.0
R2P2_alpha_0.1,20260525,2,original,1,1,32,0.1
R2P2_alpha_0.1,20260525,2,original,1,2,288,0.9
R2P2_alpha_0.1,20260525,2,original,1,3,0,0.0
R2P2_alpha_0.1,20260525,2,original,2,0,0,0.0
R2P2_alpha_0.1,20260525,2,original,2,1,0,0.0
R2P2_alpha_0.1,20260525,2,original,2,2,320,1.0
R2P2_alpha_0.1,20260525,2,original,2,3,0,0.0
R2P2_alpha_0.1,20260525,2,original,3,0,0,0.0
R2P2_alpha_0.1,20260525,2,original,3,1,0,0.0
R2P2_alpha_0.1,20260525,2,original,3,2,288,0.9
R2P2_alpha_0.1,20260525,2,original,3,3,32,0.1
R2P2_alpha_0.1,20260525,5,original,0,0,0,0.0
R2P2_alpha_0.1,20260525,5,original,0,1,0,0.0
R2P2_alpha_0.1,20260525,5,original,0,2,320,1.0
R2P2_alpha_0.1,20260525,5,original,0,3,0,0.0
R2P2_alpha_0.1,20260525,5,original,1,0,0,0.0
R2P2_alpha_0.1,20260525,5,original,1,1,0,0.0
R2P2_alpha_0.1,20260525,5,original,1,2,320,1.0
R2P2_alpha_0.1,20260525,5,original,1,3,0,0.0
R2P2_alpha_0.1,20260525,5,original,2,0,0,0.0
R2P2_alpha_0.1,20260525,5,original,2,1,0,0.0
R2P2_alpha_0.1,20260525,5,original,2,2,320,1.0
R2P2_alpha_0.1,20260525,5,original,2,3,0,0.0
R2P2_alpha_0.1,20260525,5,original,3,0,0,0.0
R2P2_alpha_0.1,20260525,5,original,3,1,0,0.0
R2P2_alpha_0.1,20260525,5,original,3,2,320,1.0
R2P2_alpha_0.1,20260525,5,original,3,3,0,0.0
R2P2_alpha_0.1,20260525,10,original,0,0,0,0.0
R2P2_alpha_0.1,20260525,10,original,0,1,0,0.0
R2P2_alpha_0.1,20260525,10,original,0,2,320,1.0
R2P2_alpha_0.1,20260525,10,original,0,3,0,0.0
R2P2_alpha_0.1,20260525,10,original,1,0,0,0.0
R2P2_alpha_0.1,20260525,10,original,1,1,32,0.1
R2P2_alpha_0.1,20260525,10,original,1,2,288,0.9
R2P2_alpha_0.1,20260525,10,original,1,3,0,0.0
R2P2_alpha_0.1,20260525,10,original,2,0,0,0.0
R2P2_alpha_0.1,20260525,10,original,2,1,0,0.0
R2P2_alpha_0.1,20260525,10,original,2,2,320,1.0
R2P2_alpha_0.1,20260525,10,original,2,3,0,0.0
R2P2_alpha_0.1,20260525,10,original,3,0,0,0.0
R2P2_alpha_0.1,20260525,10,original,3,1,0,0.0
R2P2_alpha_0.1,20260525,10,original,3,2,320,1.0
R2P2_alpha_0.1,20260525,10,original,3,3,0,0.0
R2P2_alpha_0.1,20260525,20,original,0,0,0,0.0
R2P2_alpha_0.1,20260525,20,original,0,1,0,0.0
R2P2_alpha_0.1,20260525,20,original,0,2,320,1.0
R2P2_alpha_0.1,20260525,20,original,0,3,0,0.0
R2P2_alpha_0.1,20260525,20,original,1,0,0,0.0
R2P2_alpha_0.1,20260525,20,original,1,1,320,1.0
R2P2_alpha_0.1,20260525,20,original,1,2,0,0.0
R2P2_alpha_0.1,20260525,20,original,1,3,0,0.0
R2P2_alpha_0.1,20260525,20,original,2,0,0,0.0
R2P2_alpha_0.1,20260525,20,original,2,1,0,0.0
R2P2_alpha_0.1,20260525,20,original,2,2,320,1.0
R2P2_alpha_0.1,20260525,20,original,2,3,0,0.0
R2P2_alpha_0.1,20260525,20,original,3,0,0,0.0
R2P2_alpha_0.1,20260525,20,original,3,1,0,0.0
R2P2_alpha_0.1,20260525,20,original,3,2,0,0.0
R2P2_alpha_0.1,20260525,20,original,3,3,320,1.0
R2P2_alpha_0.1,20260525,50,original,0,0,0,0.0
R2P2_alpha_0.1,20260525,50,original,0,1,0,0.0
R2P2_alpha_0.1,20260525,50,original,0,2,320,1.0
R2P2_alpha_0.1,20260525,50,original,0,3,0,0.0
R2P2_alpha_0.1,20260525,50,original,1,0,0,0.0
R2P2_alpha_0.1,20260525,50,original,1,1,320,1.0
R2P2_alpha_0.1,20260525,50,original,1,2,0,0.0
R2P2_alpha_0.1,20260525,50,original,1,3,0,0.0
R2P2_alpha_0.1,20260525,50,original,2,0,0,0.0
R2P2_alpha_0.1,20260525,50,original,2,1,0,0.0
R2P2_alpha_0.1,20260525,50,original,2,2,320,1.0
R2P2_alpha_0.1,20260525,50,original,2,3,0,0.0
R2P2_alpha_0.1,20260525,50,original,3,0,0,0.0
R2P2_alpha_0.1,20260525,50,original,3,1,0,0.0
R2P2_alpha_0.1,20260525,50,original,3,2,0,0.0
R2P2_alpha_0.1,20260525,50,original,3,3,320,1.0
R2P2_alpha_0.1,20260525,1600,original,0,0,0,0.0
R2P2_alpha_0.1,20260525,1600,original,0,1,0,0.0
R2P2_alpha_0.1,20260525,1600,original,0,2,320,1.0
R2P2_alpha_0.1,20260525,1600,original,0,3,0,0.0
R2P2_alpha_0.1,20260525,1600,original,1,0,0,0.0
R2P2_alpha_0.1,20260525,1600,original,1,1,320,1.0
R2P2_alpha_0.1,20260525,1600,original,1,2,0,0.0
R2P2_alpha_0.1,20260525,1600,original,1,3,0,0.0
R2P2_alpha_0.1,20260525,1600,original,2,0,0,0.0
R2P2_alpha_0.1,20260525,1600,original,2,1,0,0.0
R2P2_alpha_0.1,20260525,1600,original,2,2,320,1.0
R2P2_alpha_0.1,20260525,1600,original,2,3,0,0.0
R2P2_alpha_0.1,20260525,1600,original,3,0,0,0.0
R2P2_alpha_0.1,20260525,1600,original,3,1,0,0.0
R2P2_alpha_0.1,20260525,1600,original,3,2,0,0.0
R2P2_alpha_0.1,20260525,1600,original,3,3,320,1.0
R2P2_alpha_0.1,20260526,0,original,0,0,320,1.0
R2P2_alpha_0.1,20260526,0,original,0,1,0,0.0
R2P2_alpha_0.1,20260526,0,original,0,2,0,0.0
R2P2_alpha_0.1,20260526,0,original,0,3,0,0.0
R2P2_alpha_0.1,20260526,0,original,1,0,0,0.0
R2P2_alpha_0.1,20260526,0,original,1,1,320,1.0
R2P2_alpha_0.1,20260526,0,original,1,2,0,0.0
R2P2_alpha_0.1,20260526,0,original,1,3,0,0.0
R2P2_alpha_0.1,20260526,0,original,2,0,0,0.0
R2P2_alpha_0.1,20260526,0,original,2,1,32,0.1
R2P2_alpha_0.1,20260526,0,original,2,2,288,0.9
R2P2_alpha_0.1,20260526,0,original,2,3,0,0.0
R2P2_alpha_0.1,20260526,0,original,3,0,0,0.0
R2P2_alpha_0.1,20260526,0,original,3,1,0,0.0
R2P2_alpha_0.1,20260526,0,original,3,2,0,0.0
R2P2_alpha_0.1,20260526,0,original,3,3,320,1.0
R2P2_alpha_0.1,20260526,1,original,0,0,320,1.0
R2P2_alpha_0.1,20260526,1,original,0,1,0,0.0
R2P2_alpha_0.1,20260526,1,original,0,2,0,0.0
R2P2_alpha_0.1,20260526,1,original,0,3,0,0.0
R2P2_alpha_0.1,20260526,1,original,1,0,0,0.0
R2P2_alpha_0.1,20260526,1,original,1,1,320,1.0
R2P2_alpha_0.1,20260526,1,original,1,2,0,0.0
R2P2_alpha_0.1,20260526,1,original,1,3,0,0.0
R2P2_alpha_0.1,20260526,1,original,2,0,0,0.0
R2P2_alpha_0.1,20260526,1,original,2,1,0,0.0
R2P2_alpha_0.1,20260526,1,original,2,2,320,1.0
R2P2_alpha_0.1,20260526,1,original,2,3,0,0.0
R2P2_alpha_0.1,20260526,1,original,3,0,0,0.0
R2P2_alpha_0.1,20260526,1,original,3,1,0,0.0
R2P2_alpha_0.1,20260526,1,original,3,2,0,0.0
R2P2_alpha_0.1,20260526,1,original,3,3,320,1.0
R2P2_alpha_0.1,20260526,2,original,0,0,320,1.0
R2P2_alpha_0.1,20260526,2,original,0,1,0,0.0
R2P2_alpha_0.1,20260526,2,original,0,2,0,0.0
R2P2_alpha_0.1,20260526,2,original,0,3,0,0.0
R2P2_alpha_0.1,20260526,2,original,1,0,256,0.8
R2P2_alpha_0.1,20260526,2,original,1,1,64,0.2
R2P2_alpha_0.1,20260526,2,original,1,2,0,0.0
R2P2_alpha_0.1,20260526,2,original,1,3,0,0.0
R2P2_alpha_0.1,20260526,2,original,2,0,0,0.0
R2P2_alpha_0.1,20260526,2,original,2,1,0,0.0
R2P2_alpha_0.1,20260526,2,original,2,2,320,1.0
R2P2_alpha_0.1,20260526,2,original,2,3,0,0.0
R2P2_alpha_0.1,20260526,2,original,3,0,0,0.0
R2P2_alpha_0.1,20260526,2,original,3,1,0,0.0
R2P2_alpha_0.1,20260526,2,original,3,2,0,0.0
R2P2_alpha_0.1,20260526,2,original,3,3,320,1.0
R2P2_alpha_0.1,20260526,5,original,0,0,320,1.0
R2P2_alpha_0.1,20260526,5,original,0,1,0,0.0
R2P2_alpha_0.1,20260526,5,original,0,2,0,0.0
R2P2_alpha_0.1,20260526,5,original,0,3,0,0.0
R2P2_alpha_0.1,20260526,5,original,1,0,288,0.9
R2P2_alpha_0.1,20260526,5,original,1,1,32,0.1
R2P2_alpha_0.1,20260526,5,original,1,2,0,0.0
R2P2_alpha_0.1,20260526,5,original,1,3,0,0.0
R2P2_alpha_0.1,20260526,5,original,2,0,0,0.0
R2P2_alpha_0.1,20260526,5,original,2,1,0,0.0
R2P2_alpha_0.1,20260526,5,original,2,2,320,1.0
R2P2_alpha_0.1,20260526,5,original,2,3,0,0.0
R2P2_alpha_0.1,20260526,5,original,3,0,0,0.0
R2P2_alpha_0.1,20260526,5,original,3,1,0,0.0
R2P2_alpha_0.1,20260526,5,original,3,2,0,0.0
R2P2_alpha_0.1,20260526,5,original,3,3,320,1.0
R2P2_alpha_0.1,20260526,10,original,0,0,320,1.0
R2P2_alpha_0.1,20260526,10,original,0,1,0,0.0
R2P2_alpha_0.1,20260526,10,original,0,2,0,0.0
R2P2_alpha_0.1,20260526,10,original,0,3,0,0.0
R2P2_alpha_0.1,20260526,10,original,1,0,0,0.0
R2P2_alpha_0.1,20260526,10,original,1,1,320,1.0
R2P2_alpha_0.1,20260526,10,original,1,2,0,0.0
R2P2_alpha_0.1,20260526,10,original,1,3,0,0.0
R2P2_alpha_0.1,20260526,10,original,2,0,0,0.0
R2P2_alpha_0.1,20260526,10,original,2,1,0,0.0
R2P2_alpha_0.1,20260526,10,original,2,2,320,1.0
R2P2_alpha_0.1,20260526,10,original,2,3,0,0.0
R2P2_alpha_0.1,20260526,10,original,3,0,0,0.0
R2P2_alpha_0.1,20260526,10,original,3,1,0,0.0
R2P2_alpha_0.1,20260526,10,original,3,2,0,0.0
R2P2_alpha_0.1,20260526,10,original,3,3,320,1.0
R2P2_alpha_0.1,20260526,20,original,0,0,320,1.0
R2P2_alpha_0.1,20260526,20,original,0,1,0,0.0
R2P2_alpha_0.1,20260526,20,original,0,2,0,0.0
R2P2_alpha_0.1,20260526,20,original,0,3,0,0.0
R2P2_alpha_0.1,20260526,20,original,1,0,0,0.0
R2P2_alpha_0.1,20260526,20,original,1,1,320,1.0
R2P2_alpha_0.1,20260526,20,original,1,2,0,0.0
R2P2_alpha_0.1,20260526,20,original,1,3,0,0.0
R2P2_alpha_0.1,20260526,20,original,2,0,0,0.0
R2P2_alpha_0.1,20260526,20,original,2,1,0,0.0
R2P2_alpha_0.1,20260526,20,original,2,2,320,1.0
R2P2_alpha_0.1,20260526,20,original,2,3,0,0.0
R2P2_alpha_0.1,20260526,20,original,3,0,0,0.0
R2P2_alpha_0.1,20260526,20,original,3,1,0,0.0
R2P2_alpha_0.1,20260526,20,original,3,2,0,0.0
R2P2_alpha_0.1,20260526,20,original,3,3,320,1.0
R2P2_alpha_0.1,20260526,50,original,0,0,320,1.0
R2P2_alpha_0.1,20260526,50,original,0,1,0,0.0
R2P2_alpha_0.1,20260526,50,original,0,2,0,0.0
R2P2_alpha_0.1,20260526,50,original,0,3,0,0.0
R2P2_alpha_0.1,20260526,50,original,1,0,0,0.0
R2P2_alpha_0.1,20260526,50,original,1,1,320,1.0
R2P2_alpha_0.1,20260526,50,original,1,2,0,0.0
R2P2_alpha_0.1,20260526,50,original,1,3,0,0.0
R2P2_alpha_0.1,20260526,50,original,2,0,0,0.0
R2P2_alpha_0.1,20260526,50,original,2,1,0,0.0
R2P2_alpha_0.1,20260526,50,original,2,2,320,1.0
R2P2_alpha_0.1,20260526,50,original,2,3,0,0.0
R2P2_alpha_0.1,20260526,50,original,3,0,0,0.0
R2P2_alpha_0.1,20260526,50,original,3,1,0,0.0
R2P2_alpha_0.1,20260526,50,original,3,2,0,0.0
R2P2_alpha_0.1,20260526,50,original,3,3,320,1.0
R2P2_alpha_0.1,20260526,1600,original,0,0,320,1.0
R2P2_alpha_0.1,20260526,1600,original,0,1,0,0.0
R2P2_alpha_0.1,20260526,1600,original,0,2,0,0.0
R2P2_alpha_0.1,20260526,1600,original,0,3,0,0.0
R2P2_alpha_0.1,20260526,1600,original,1,0,0,0.0
R2P2_alpha_0.1,20260526,1600,original,1,1,320,1.0
R2P2_alpha_0.1,20260526,1600,original,1,2,0,0.0
R2P2_alpha_0.1,20260526,1600,original,1,3,0,0.0
R2P2_alpha_0.1,20260526,1600,original,2,0,0,0.0
R2P2_alpha_0.1,20260526,1600,original,2,1,0,0.0
R2P2_alpha_0.1,20260526,1600,original,2,2,320,1.0
R2P2_alpha_0.1,20260526,1600,original,2,3,0,0.0
R2P2_alpha_0.1,20260526,1600,original,3,0,0,0.0
R2P2_alpha_0.1,20260526,1600,original,3,1,0,0.0
R2P2_alpha_0.1,20260526,1600,original,3,2,0,0.0
R2P2_alpha_0.1,20260526,1600,original,3,3,320,1.0
R2P2_alpha_0.1,20260527,0,original,0,0,192,0.6
R2P2_alpha_0.1,20260527,0,original,0,1,0,0.0
R2P2_alpha_0.1,20260527,0,original,0,2,128,0.4
R2P2_alpha_0.1,20260527,0,original,0,3,0,0.0
R2P2_alpha_0.1,20260527,0,original,1,0,0,0.0
R2P2_alpha_0.1,20260527,0,original,1,1,0,0.0
R2P2_alpha_0.1,20260527,0,original,1,2,320,1.0
R2P2_alpha_0.1,20260527,0,original,1,3,0,0.0
R2P2_alpha_0.1,20260527,0,original,2,0,0,0.0
R2P2_alpha_0.1,20260527,0,original,2,1,0,0.0
R2P2_alpha_0.1,20260527,0,original,2,2,320,1.0
R2P2_alpha_0.1,20260527,0,original,2,3,0,0.0
R2P2_alpha_0.1,20260527,0,original,3,0,0,0.0
R2P2_alpha_0.1,20260527,0,original,3,1,0,0.0
R2P2_alpha_0.1,20260527,0,original,3,2,0,0.0
R2P2_alpha_0.1,20260527,0,original,3,3,320,1.0
R2P2_alpha_0.1,20260527,1,original,0,0,320,1.0
R2P2_alpha_0.1,20260527,1,original,0,1,0,0.0
R2P2_alpha_0.1,20260527,1,original,0,2,0,0.0
R2P2_alpha_0.1,20260527,1,original,0,3,0,0.0
R2P2_alpha_0.1,20260527,1,original,1,0,0,0.0
R2P2_alpha_0.1,20260527,1,original,1,1,96,0.3
R2P2_alpha_0.1,20260527,1,original,1,2,0,0.0
R2P2_alpha_0.1,20260527,1,original,1,3,224,0.7
R2P2_alpha_0.1,20260527,1,original,2,0,0,0.0
R2P2_alpha_0.1,20260527,1,original,2,1,0,0.0
R2P2_alpha_0.1,20260527,1,original,2,2,320,1.0
R2P2_alpha_0.1,20260527,1,original,2,3,0,0.0
R2P2_alpha_0.1,20260527,1,original,3,0,0,0.0
R2P2_alpha_0.1,20260527,1,original,3,1,0,0.0
R2P2_alpha_0.1,20260527,1,original,3,2,0,0.0
R2P2_alpha_0.1,20260527,1,original,3,3,320,1.0
R2P2_alpha_0.1,20260527,2,original,0,0,320,1.0
R2P2_alpha_0.1,20260527,2,original,0,1,0,0.0
R2P2_alpha_0.1,20260527,2,original,0,2,0,0.0
R2P2_alpha_0.1,20260527,2,original,0,3,0,0.0
R2P2_alpha_0.1,20260527,2,original,1,0,64,0.2
R2P2_alpha_0.1,20260527,2,original,1,1,32,0.1
R2P2_alpha_0.1,20260527,2,original,1,2,0,0.0
R2P2_alpha_0.1,20260527,2,original,1,3,224,0.7
R2P2_alpha_0.1,20260527,2,original,2,0,256,0.8
R2P2_alpha_0.1,20260527,2,original,2,1,0,0.0
R2P2_alpha_0.1,20260527,2,original,2,2,64,0.2
R2P2_alpha_0.1,20260527,2,original,2,3,0,0.0
R2P2_alpha_0.1,20260527,2,original,3,0,0,0.0
R2P2_alpha_0.1,20260527,2,original,3,1,0,0.0
R2P2_alpha_0.1,20260527,2,original,3,2,0,0.0
R2P2_alpha_0.1,20260527,2,original,3,3,320,1.0
R2P2_alpha_0.1,20260527,5,original,0,0,320,1.0
R2P2_alpha_0.1,20260527,5,original,0,1,0,0.0
R2P2_alpha_0.1,20260527,5,original,0,2,0,0.0
R2P2_alpha_0.1,20260527,5,original,0,3,0,0.0
R2P2_alpha_0.1,20260527,5,original,1,0,288,0.9
R2P2_alpha_0.1,20260527,5,original,1,1,0,0.0
R2P2_alpha_0.1,20260527,5,original,1,2,0,0.0
R2P2_alpha_0.1,20260527,5,original,1,3,32,0.1
R2P2_alpha_0.1,20260527,5,original,2,0,288,0.9
R2P2_alpha_0.1,20260527,5,original,2,1,0,0.0
R2P2_alpha_0.1,20260527,5,original,2,2,32,0.1
R2P2_alpha_0.1,20260527,5,original,2,3,0,0.0
R2P2_alpha_0.1,20260527,5,original,3,0,0,0.0
R2P2_alpha_0.1,20260527,5,original,3,1,0,0.0
R2P2_alpha_0.1,20260527,5,original,3,2,0,0.0
R2P2_alpha_0.1,20260527,5,original,3,3,320,1.0
R2P2_alpha_0.1,20260527,10,original,0,0,320,1.0
R2P2_alpha_0.1,20260527,10,original,0,1,0,0.0
R2P2_alpha_0.1,20260527,10,original,0,2,0,0.0
R2P2_alpha_0.1,20260527,10,original,0,3,0,0.0
R2P2_alpha_0.1,20260527,10,original,1,0,0,0.0
R2P2_alpha_0.1,20260527,10,original,1,1,0,0.0
R2P2_alpha_0.1,20260527,10,original,1,2,0,0.0
R2P2_alpha_0.1,20260527,10,original,1,3,320,1.0
R2P2_alpha_0.1,20260527,10,original,2,0,288,0.9
R2P2_alpha_0.1,20260527,10,original,2,1,0,0.0
R2P2_alpha_0.1,20260527,10,original,2,2,32,0.1
R2P2_alpha_0.1,20260527,10,original,2,3,0,0.0
R2P2_alpha_0.1,20260527,10,original,3,0,0,0.0
R2P2_alpha_0.1,20260527,10,original,3,1,0,0.0
R2P2_alpha_0.1,20260527,10,original,3,2,0,0.0
R2P2_alpha_0.1,20260527,10,original,3,3,320,1.0
R2P2_alpha_0.1,20260527,20,original,0,0,320,1.0
R2P2_alpha_0.1,20260527,20,original,0,1,0,0.0
R2P2_alpha_0.1,20260527,20,original,0,2,0,0.0
R2P2_alpha_0.1,20260527,20,original,0,3,0,0.0
R2P2_alpha_0.1,20260527,20,original,1,0,0,0.0
R2P2_alpha_0.1,20260527,20,original,1,1,320,1.0
R2P2_alpha_0.1,20260527,20,original,1,2,0,0.0
R2P2_alpha_0.1,20260527,20,original,1,3,0,0.0
R2P2_alpha_0.1,20260527,20,original,2,0,0,0.0
R2P2_alpha_0.1,20260527,20,original,2,1,0,0.0
R2P2_alpha_0.1,20260527,20,original,2,2,320,1.0
R2P2_alpha_0.1,20260527,20,original,2,3,0,0.0
R2P2_alpha_0.1,20260527,20,original,3,0,0,0.0
R2P2_alpha_0.1,20260527,20,original,3,1,0,0.0
R2P2_alpha_0.1,20260527,20,original,3,2,0,0.0
R2P2_alpha_0.1,20260527,20,original,3,3,320,1.0
R2P2_alpha_0.1,20260527,50,original,0,0,320,1.0
R2P2_alpha_0.1,20260527,50,original,0,1,0,0.0
R2P2_alpha_0.1,20260527,50,original,0,2,0,0.0
R2P2_alpha_0.1,20260527,50,original,0,3,0,0.0
R2P2_alpha_0.1,20260527,50,original,1,0,0,0.0
R2P2_alpha_0.1,20260527,50,original,1,1,320,1.0
R2P2_alpha_0.1,20260527,50,original,1,2,0,0.0
R2P2_alpha_0.1,20260527,50,original,1,3,0,0.0
R2P2_alpha_0.1,20260527,50,original,2,0,0,0.0
R2P2_alpha_0.1,20260527,50,original,2,1,0,0.0
R2P2_alpha_0.1,20260527,50,original,2,2,320,1.0
R2P2_alpha_0.1,20260527,50,original,2,3,0,0.0
R2P2_alpha_0.1,20260527,50,original,3,0,0,0.0
R2P2_alpha_0.1,20260527,50,original,3,1,0,0.0
R2P2_alpha_0.1,20260527,50,original,3,2,0,0.0
R2P2_alpha_0.1,20260527,50,original,3,3,320,1.0
R2P2_alpha_0.1,20260527,1600,original,0,0,320,1.0
R2P2_alpha_0.1,20260527,1600,original,0,1,0,0.0
R2P2_alpha_0.1,20260527,1600,original,0,2,0,0.0
R2P2_alpha_0.1,20260527,1600,original,0,3,0,0.0
R2P2_alpha_0.1,20260527,1600,original,1,0,0,0.0
R2P2_alpha_0.1,20260527,1600,original,1,1,320,1.0
R2P2_alpha_0.1,20260527,1600,original,1,2,0,0.0
R2P2_alpha_0.1,20260527,1600,original,1,3,0,0.0
R2P2_alpha_0.1,20260527,1600,original,2,0,0,0.0
R2P2_alpha_0.1,20260527,1600,original,2,1,0,0.0
R2P2_alpha_0.1,20260527,1600,original,2,2,320,1.0
R2P2_alpha_0.1,20260527,1600,original,2,3,0,0.0
R2P2_alpha_0.1,20260527,1600,original,3,0,0,0.0
R2P2_alpha_0.1,20260527,1600,original,3,1,0,0.0
R2P2_alpha_0.1,20260527,1600,original,3,2,0,0.0
R2P2_alpha_0.1,20260527,1600,original,3,3,320,1.0
R2P2_alpha_0.1,20260528,0,original,0,0,64,0.2
R2P2_alpha_0.1,20260528,0,original,0,1,256,0.8
R2P2_alpha_0.1,20260528,0,original,0,2,0,0.0
R2P2_alpha_0.1,20260528,0,original,0,3,0,0.0
R2P2_alpha_0.1,20260528,0,original,1,0,0,0.0
R2P2_alpha_0.1,20260528,0,original,1,1,320,1.0
R2P2_alpha_0.1,20260528,0,original,1,2,0,0.0
R2P2_alpha_0.1,20260528,0,original,1,3,0,0.0
R2P2_alpha_0.1,20260528,0,original,2,0,0,0.0
R2P2_alpha_0.1,20260528,0,original,2,1,0,0.0
R2P2_alpha_0.1,20260528,0,original,2,2,320,1.0
R2P2_alpha_0.1,20260528,0,original,2,3,0,0.0
R2P2_alpha_0.1,20260528,0,original,3,0,0,0.0
R2P2_alpha_0.1,20260528,0,original,3,1,224,0.7
R2P2_alpha_0.1,20260528,0,original,3,2,0,0.0
R2P2_alpha_0.1,20260528,0,original,3,3,96,0.3
R2P2_alpha_0.1,20260528,1,original,0,0,32,0.1
R2P2_alpha_0.1,20260528,1,original,0,1,0,0.0
R2P2_alpha_0.1,20260528,1,original,0,2,288,0.9
R2P2_alpha_0.1,20260528,1,original,0,3,0,0.0
R2P2_alpha_0.1,20260528,1,original,1,0,0,0.0
