case,condition,seed,axis,axis_value,expert,count,fraction
C1,B0,20260522,b_id,48,0,32,1.0
C1,B0,20260522,b_id,48,1,0,0.0
C1,B0,20260522,b_id,48,2,0,0.0
C1,B0,20260522,b_id,48,3,0,0.0
C1,B0,20260522,b_id,49,0,32,1.0
C1,B0,20260522,b_id,49,1,0,0.0
C1,B0,20260522,b_id,49,2,0,0.0
C1,B0,20260522,b_id,49,3,0,0.0
C1,B0,20260522,b_id,50,0,32,1.0
C1,B0,20260522,b_id,50,1,0,0.0
C1,B0,20260522,b_id,50,2,0,0.0
C1,B0,20260522,b_id,50,3,0,0.0
C1,B0,20260522,b_id,51,0,32,1.0
C1,B0,20260522,b_id,51,1,0,0.0
C1,B0,20260522,b_id,51,2,0,0.0
C1,B0,20260522,b_id,51,3,0,0.0
C1,B0,20260522,b_id,52,0,32,1.0
C1,B0,20260522,b_id,52,1,0,0.0
C1,B0,20260522,b_id,52,2,0,0.0
C1,B0,20260522,b_id,52,3,0,0.0
C1,B0,20260522,b_id,53,0,32,1.0
C1,B0,20260522,b_id,53,1,0,0.0
C1,B0,20260522,b_id,53,2,0,0.0
C1,B0,20260522,b_id,53,3,0,0.0
C1,B0,20260522,b_id,54,0,32,1.0
C1,B0,20260522,b_id,54,1,0,0.0
C1,B0,20260522,b_id,54,2,0,0.0
C1,B0,20260522,b_id,54,3,0,0.0
C1,B0,20260522,b_id,55,0,32,1.0
C1,B0,20260522,b_id,55,1,0,0.0
C1,B0,20260522,b_id,55,2,0,0.0
C1,B0,20260522,b_id,55,3,0,0.0
C1,B0,20260522,b_id,56,0,32,1.0
C1,B0,20260522,b_id,56,1,0,0.0
C1,B0,20260522,b_id,56,2,0,0.0
C1,B0,20260522,b_id,56,3,0,0.0
C1,B0,20260522,b_id,57,0,32,1.0
C1,B0,20260522,b_id,57,1,0,0.0
C1,B0,20260522,b_id,57,2,0,0.0
C1,B0,20260522,b_id,57,3,0,0.0
C1,B0,20260522,b_id,58,0,32,1.0
C1,B0,20260522,b_id,58,1,0,0.0
C1,B0,20260522,b_id,58,2,0,0.0
C1,B0,20260522,b_id,58,3,0,0.0
C1,B0,20260522,b_id,59,0,32,1.0
C1,B0,20260522,b_id,59,1,0,0.0
C1,B0,20260522,b_id,59,2,0,0.0
C1,B0,20260522,b_id,59,3,0,0.0
C1,B0,20260522,b_id,60,0,32,1.0
C1,B0,20260522,b_id,60,1,0,0.0
C1,B0,20260522,b_id,60,2,0,0.0
C1,B0,20260522,b_id,60,3,0,0.0
C1,B0,20260522,b_id,61,0,32,1.0
C1,B0,20260522,b_id,61,1,0,0.0
C1,B0,20260522,b_id,61,2,0,0.0
C1,B0,20260522,b_id,61,3,0,0.0
C1,B0,20260522,b_id,62,0,32,1.0
C1,B0,20260522,b_id,62,1,0,0.0
C1,B0,20260522,b_id,62,2,0,0.0
C1,B0,20260522,b_id,62,3,0,0.0
C1,B0,20260522,b_id,63,0,32,1.0
C1,B0,20260522,b_id,63,1,0,0.0
C1,B0,20260522,b_id,63,2,0,0.0
C1,B0,20260522,b_id,63,3,0,0.0
C1,B0,20260522,s1_s2,0,0,128,1.0
C1,B0,20260522,s1_s2,0,1,0,0.0
C1,B0,20260522,s1_s2,0,2,0,0.0
C1,B0,20260522,s1_s2,0,3,0,0.0
C1,B0,20260522,s1_s2,1,0,128,1.0
C1,B0,20260522,s1_s2,1,1,0,0.0
C1,B0,20260522,s1_s2,1,2,0,0.0
C1,B0,20260522,s1_s2,1,3,0,0.0
C1,B0,20260522,s1_s2,2,0,128,1.0
C1,B0,20260522,s1_s2,2,1,0,0.0
C1,B0,20260522,s1_s2,2,2,0,0.0
C1,B0,20260522,s1_s2,2,3,0,0.0
C1,B0,20260522,s1_s2,3,0,128,1.0
C1,B0,20260522,s1_s2,3,1,0,0.0
C1,B0,20260522,s1_s2,3,2,0,0.0
C1,B0,20260522,s1_s2,3,3,0,0.0
C1,B0,20260522,s1_s2,4,0,128,1.0
C1,B0,20260522,s1_s2,4,1,0,0.0
C1,B0,20260522,s1_s2,4,2,0,0.0
C1,B0,20260522,s1_s2,4,3,0,0.0
C1,B0,20260522,s1_s2,5,0,128,1.0
C1,B0,20260522,s1_s2,5,1,0,0.0
C1,B0,20260522,s1_s2,5,2,0,0.0
C1,B0,20260522,s1_s2,5,3,0,0.0
C1,B0,20260522,s1_s2,6,0,128,1.0
C1,B0,20260522,s1_s2,6,1,0,0.0
C1,B0,20260522,s1_s2,6,2,0,0.0
C1,B0,20260522,s1_s2,6,3,0,0.0
C1,B0,20260522,s1_s2,7,0,128,1.0
C1,B0,20260522,s1_s2,7,1,0,0.0
C1,B0,20260522,s1_s2,7,2,0,0.0
C1,B0,20260522,s1_s2,7,3,0,0.0
C1,B0,20260522,s1_s2,8,0,128,1.0
C1,B0,20260522,s1_s2,8,1,0,0.0
C1,B0,20260522,s1_s2,8,2,0,0.0
C1,B0,20260522,s1_s2,8,3,0,0.0
C1,B0,20260522,s1_s2,9,0,128,1.0
C1,B0,20260522,s1_s2,9,1,0,0.0
C1,B0,20260522,s1_s2,9,2,0,0.0
C1,B0,20260522,s1_s2,9,3,0,0.0
C1,B0,20260522,s1_s2,10,0,128,1.0
C1,B0,20260522,s1_s2,10,1,0,0.0
C1,B0,20260522,s1_s2,10,2,0,0.0
C1,B0,20260522,s1_s2,10,3,0,0.0
C1,B0,20260522,s1_s2,11,0,128,1.0
C1,B0,20260522,s1_s2,11,1,0,0.0
C1,B0,20260522,s1_s2,11,2,0,0.0
C1,B0,20260522,s1_s2,11,3,0,0.0
C1,B0,20260522,s1_s2,12,0,128,1.0
C1,B0,20260522,s1_s2,12,1,0,0.0
C1,B0,20260522,s1_s2,12,2,0,0.0
C1,B0,20260522,s1_s2,12,3,0,0.0
C1,B0,20260522,s1_s2,13,0,128,1.0
C1,B0,20260522,s1_s2,13,1,0,0.0
C1,B0,20260522,s1_s2,13,2,0,0.0
C1,B0,20260522,s1_s2,13,3,0,0.0
C1,B0,20260522,s1_s2,14,0,128,1.0
C1,B0,20260522,s1_s2,14,1,0,0.0
C1,B0,20260522,s1_s2,14,2,0,0.0
C1,B0,20260522,s1_s2,14,3,0,0.0
C1,B0,20260522,s1_s2,15,0,128,1.0
C1,B0,20260522,s1_s2,15,1,0,0.0
C1,B0,20260522,s1_s2,15,2,0,0.0
C1,B0,20260522,s1_s2,15,3,0,0.0
C1,B0,20260523,s1,0,0,512,1.0
C1,B0,20260523,s1,0,1,0,0.0
C1,B0,20260523,s1,0,2,0,0.0
C1,B0,20260523,s1,0,3,0,0.0
C1,B0,20260523,s1,1,0,0,0.0
C1,B0,20260523,s1,1,1,0,0.0
C1,B0,20260523,s1,1,2,0,0.0
C1,B0,20260523,s1,1,3,512,1.0
C1,B0,20260523,s1,2,0,512,1.0
C1,B0,20260523,s1,2,1,0,0.0
C1,B0,20260523,s1,2,2,0,0.0
C1,B0,20260523,s1,2,3,0,0.0
C1,B0,20260523,s1,3,0,512,1.0
C1,B0,20260523,s1,3,1,0,0.0
C1,B0,20260523,s1,3,2,0,0.0
C1,B0,20260523,s1,3,3,0,0.0
C1,B0,20260523,s2,0,0,384,0.75
C1,B0,20260523,s2,0,1,0,0.0
C1,B0,20260523,s2,0,2,0,0.0
C1,B0,20260523,s2,0,3,128,0.25
C1,B0,20260523,s2,1,0,384,0.75
C1,B0,20260523,s2,1,1,0,0.0
C1,B0,20260523,s2,1,2,0,0.0
C1,B0,20260523,s2,1,3,128,0.25
C1,B0,20260523,s2,2,0,384,0.75
C1,B0,20260523,s2,2,1,0,0.0
C1,B0,20260523,s2,2,2,0,0.0
C1,B0,20260523,s2,2,3,128,0.25
C1,B0,20260523,s2,3,0,384,0.75
C1,B0,20260523,s2,3,1,0,0.0
C1,B0,20260523,s2,3,2,0,0.0
C1,B0,20260523,s2,3,3,128,0.25
C1,B0,20260523,b_id,0,0,24,0.75
C1,B0,20260523,b_id,0,1,0,0.0
C1,B0,20260523,b_id,0,2,0,0.0
C1,B0,20260523,b_id,0,3,8,0.25
C1,B0,20260523,b_id,1,0,24,0.75
C1,B0,20260523,b_id,1,1,0,0.0
C1,B0,20260523,b_id,1,2,0,0.0
C1,B0,20260523,b_id,1,3,8,0.25
C1,B0,20260523,b_id,2,0,24,0.75
C1,B0,20260523,b_id,2,1,0,0.0
C1,B0,20260523,b_id,2,2,0,0.0
C1,B0,20260523,b_id,2,3,8,0.25
C1,B0,20260523,b_id,3,0,24,0.75
C1,B0,20260523,b_id,3,1,0,0.0
C1,B0,20260523,b_id,3,2,0,0.0
C1,B0,20260523,b_id,3,3,8,0.25
C1,B0,20260523,b_id,4,0,24,0.75
C1,B0,20260523,b_id,4,1,0,0.0
C1,B0,20260523,b_id,4,2,0,0.0
C1,B0,20260523,b_id,4,3,8,0.25
C1,B0,20260523,b_id,5,0,24,0.75
C1,B0,20260523,b_id,5,1,0,0.0
C1,B0,20260523,b_id,5,2,0,0.0
C1,B0,20260523,b_id,5,3,8,0.25
C1,B0,20260523,b_id,6,0,24,0.75
C1,B0,20260523,b_id,6,1,0,0.0
C1,B0,20260523,b_id,6,2,0,0.0
C1,B0,20260523,b_id,6,3,8,0.25
C1,B0,20260523,b_id,7,0,24,0.75
C1,B0,20260523,b_id,7,1,0,0.0
C1,B0,20260523,b_id,7,2,0,0.0
C1,B0,20260523,b_id,7,3,8,0.25
C1,B0,20260523,b_id,8,0,24,0.75
C1,B0,20260523,b_id,8,1,0,0.0
C1,B0,20260523,b_id,8,2,0,0.0
C1,B0,20260523,b_id,8,3,8,0.25
C1,B0,20260523,b_id,9,0,24,0.75
C1,B0,20260523,b_id,9,1,0,0.0
C1,B0,20260523,b_id,9,2,0,0.0
C1,B0,20260523,b_id,9,3,8,0.25
C1,B0,20260523,b_id,10,0,24,0.75
C1,B0,20260523,b_id,10,1,0,0.0
C1,B0,20260523,b_id,10,2,0,0.0
C1,B0,20260523,b_id,10,3,8,0.25
C1,B0,20260523,b_id,11,0,24,0.75
C1,B0,20260523,b_id,11,1,0,0.0
C1,B0,20260523,b_id,11,2,0,0.0
C1,B0,20260523,b_id,11,3,8,0.25
C1,B0,20260523,b_id,12,0,24,0.75
C1,B0,20260523,b_id,12,1,0,0.0
C1,B0,20260523,b_id,12,2,0,0.0
C1,B0,20260523,b_id,12,3,8,0.25
C1,B0,20260523,b_id,13,0,24,0.75
C1,B0,20260523,b_id,13,1,0,0.0
C1,B0,20260523,b_id,13,2,0,0.0
C1,B0,20260523,b_id,13,3,8,0.25
C1,B0,20260523,b_id,14,0,24,0.75
C1,B0,20260523,b_id,14,1,0,0.0
C1,B0,20260523,b_id,14,2,0,0.0
C1,B0,20260523,b_id,14,3,8,0.25
C1,B0,20260523,b_id,15,0,24,0.75
C1,B0,20260523,b_id,15,1,0,0.0
C1,B0,20260523,b_id,15,2,0,0.0
C1,B0,20260523,b_id,15,3,8,0.25
C1,B0,20260523,b_id,16,0,24,0.75
C1,B0,20260523,b_id,16,1,0,0.0
C1,B0,20260523,b_id,16,2,0,0.0
C1,B0,20260523,b_id,16,3,8,0.25
C1,B0,20260523,b_id,17,0,24,0.75
C1,B0,20260523,b_id,17,1,0,0.0
C1,B0,20260523,b_id,17,2,0,0.0
C1,B0,20260523,b_id,17,3,8,0.25
C1,B0,20260523,b_id,18,0,24,0.75
C1,B0,20260523,b_id,18,1,0,0.0
C1,B0,20260523,b_id,18,2,0,0.0
C1,B0,20260523,b_id,18,3,8,0.25
C1,B0,20260523,b_id,19,0,24,0.75
C1,B0,20260523,b_id,19,1,0,0.0
C1,B0,20260523,b_id,19,2,0,0.0
C1,B0,20260523,b_id,19,3,8,0.25
C1,B0,20260523,b_id,20,0,24,0.75
C1,B0,20260523,b_id,20,1,0,0.0
C1,B0,20260523,b_id,20,2,0,0.0
C1,B0,20260523,b_id,20,3,8,0.25
C1,B0,20260523,b_id,21,0,24,0.75
C1,B0,20260523,b_id,21,1,0,0.0
C1,B0,20260523,b_id,21,2,0,0.0
C1,B0,20260523,b_id,21,3,8,0.25
C1,B0,20260523,b_id,22,0,24,0.75
C1,B0,20260523,b_id,22,1,0,0.0
C1,B0,20260523,b_id,22,2,0,0.0
C1,B0,20260523,b_id,22,3,8,0.25
C1,B0,20260523,b_id,23,0,24,0.75
C1,B0,20260523,b_id,23,1,0,0.0
C1,B0,20260523,b_id,23,2,0,0.0
C1,B0,20260523,b_id,23,3,8,0.25
C1,B0,20260523,b_id,24,0,24,0.75
C1,B0,20260523,b_id,24,1,0,0.0
C1,B0,20260523,b_id,24,2,0,0.0
C1,B0,20260523,b_id,24,3,8,0.25
C1,B0,20260523,b_id,25,0,24,0.75
C1,B0,20260523,b_id,25,1,0,0.0
C1,B0,20260523,b_id,25,2,0,0.0
C1,B0,20260523,b_id,25,3,8,0.25
C1,B0,20260523,b_id,26,0,24,0.75
C1,B0,20260523,b_id,26,1,0,0.0
C1,B0,20260523,b_id,26,2,0,0.0
C1,B0,20260523,b_id,26,3,8,0.25
C1,B0,20260523,b_id,27,0,24,0.75
C1,B0,20260523,b_id,27,1,0,0.0
C1,B0,20260523,b_id,27,2,0,0.0
C1,B0,20260523,b_id,27,3,8,0.25
C1,B0,20260523,b_id,28,0,24,0.75
C1,B0,20260523,b_id,28,1,0,0.0
C1,B0,20260523,b_id,28,2,0,0.0
C1,B0,20260523,b_id,28,3,8,0.25
C1,B0,20260523,b_id,29,0,24,0.75
C1,B0,20260523,b_id,29,1,0,0.0
C1,B0,20260523,b_id,29,2,0,0.0
C1,B0,20260523,b_id,29,3,8,0.25
C1,B0,20260523,b_id,30,0,24,0.75
C1,B0,20260523,b_id,30,1,0,0.0
C1,B0,20260523,b_id,30,2,0,0.0
C1,B0,20260523,b_id,30,3,8,0.25
C1,B0,20260523,b_id,31,0,24,0.75
C1,B0,20260523,b_id,31,1,0,0.0
C1,B0,20260523,b_id,31,2,0,0.0
C1,B0,20260523,b_id,31,3,8,0.25
C1,B0,20260523,b_id,32,0,24,0.75
C1,B0,20260523,b_id,32,1,0,0.0
C1,B0,20260523,b_id,32,2,0,0.0
C1,B0,20260523,b_id,32,3,8,0.25
C1,B0,20260523,b_id,33,0,24,0.75
C1,B0,20260523,b_id,33,1,0,0.0
C1,B0,20260523,b_id,33,2,0,0.0
C1,B0,20260523,b_id,33,3,8,0.25
C1,B0,20260523,b_id,34,0,24,0.75
C1,B0,20260523,b_id,34,1,0,0.0
C1,B0,20260523,b_id,34,2,0,0.0
C1,B0,20260523,b_id,34,3,8,0.25
C1,B0,20260523,b_id,35,0,24,0.75
C1,B0,20260523,b_id,35,1,0,0.0
C1,B0,20260523,b_id,35,2,0,0.0
C1,B0,20260523,b_id,35,3,8,0.25
C1,B0,20260523,b_id,36,0,24,0.75
C1,B0,20260523,b_id,36,1,0,0.0
C1,B0,20260523,b_id,36,2,0,0.0
C1,B0,20260523,b_id,36,3,8,0.25
C1,B0,20260523,b_id,37,0,24,0.75
C1,B0,20260523,b_id,37,1,0,0.0
C1,B0,20260523,b_id,37,2,0,0.0
C1,B0,20260523,b_id,37,3,8,0.25
C1,B0,20260523,b_id,38,0,24,0.75
C1,B0,20260523,b_id,38,1,0,0.0
C1,B0,20260523,b_id,38,2,0,0.0
C1,B0,20260523,b_id,38,3,8,0.25
C1,B0,20260523,b_id,39,0,24,0.75
C1,B0,20260523,b_id,39,1,0,0.0
C1,B0,20260523,b_id,39,2,0,0.0
C1,B0,20260523,b_id,39,3,8,0.25
C1,B0,20260523,b_id,40,0,24,0.75
C1,B0,20260523,b_id,40,1,0,0.0
C1,B0,20260523,b_id,40,2,0,0.0
C1,B0,20260523,b_id,40,3,8,0.25
C1,B0,20260523,b_id,41,0,24,0.75
C1,B0,20260523,b_id,41,1,0,0.0
C1,B0,20260523,b_id,41,2,0,0.0
C1,B0,20260523,b_id,41,3,8,0.25
C1,B0,20260523,b_id,42,0,24,0.75
C1,B0,20260523,b_id,42,1,0,0.0
C1,B0,20260523,b_id,42,2,0,0.0
C1,B0,20260523,b_id,42,3,8,0.25
C1,B0,20260523,b_id,43,0,24,0.75
C1,B0,20260523,b_id,43,1,0,0.0
C1,B0,20260523,b_id,43,2,0,0.0
C1,B0,20260523,b_id,43,3,8,0.25
C1,B0,20260523,b_id,44,0,24,0.75
C1,B0,20260523,b_id,44,1,0,0.0
C1,B0,20260523,b_id,44,2,0,0.0
C1,B0,20260523,b_id,44,3,8,0.25
C1,B0,20260523,b_id,45,0,24,0.75
C1,B0,20260523,b_id,45,1,0,0.0
C1,B0,20260523,b_id,45,2,0,0.0
C1,B0,20260523,b_id,45,3,8,0.25
C1,B0,20260523,b_id,46,0,24,0.75
C1,B0,20260523,b_id,46,1,0,0.0
C1,B0,20260523,b_id,46,2,0,0.0
C1,B0,20260523,b_id,46,3,8,0.25
C1,B0,20260523,b_id,47,0,24,0.75
C1,B0,20260523,b_id,47,1,0,0.0
C1,B0,20260523,b_id,47,2,0,0.0
C1,B0,20260523,b_id,47,3,8,0.25
C1,B0,20260523,b_id,48,0,24,0.75
C1,B0,20260523,b_id,48,1,0,0.0
C1,B0,20260523,b_id,48,2,0,0.0
C1,B0,20260523,b_id,48,3,8,0.25
C1,B0,20260523,b_id,49,0,24,0.75
C1,B0,20260523,b_id,49,1,0,0.0
C1,B0,20260523,b_id,49,2,0,0.0
C1,B0,20260523,b_id,49,3,8,0.25
C1,B0,20260523,b_id,50,0,24,0.75
C1,B0,20260523,b_id,50,1,0,0.0
C1,B0,20260523,b_id,50,2,0,0.0
C1,B0,20260523,b_id,50,3,8,0.25
C1,B0,20260523,b_id,51,0,24,0.75
C1,B0,20260523,b_id,51,1,0,0.0
C1,B0,20260523,b_id,51,2,0,0.0
C1,B0,20260523,b_id,51,3,8,0.25
C1,B0,20260523,b_id,52,0,24,0.75
C1,B0,20260523,b_id,52,1,0,0.0
C1,B0,20260523,b_id,52,2,0,0.0
C1,B0,20260523,b_id,52,3,8,0.25
C1,B0,20260523,b_id,53,0,24,0.75
C1,B0,20260523,b_id,53,1,0,0.0
C1,B0,20260523,b_id,53,2,0,0.0
C1,B0,20260523,b_id,53,3,8,0.25
C1,B0,20260523,b_id,54,0,24,0.75
C1,B0,20260523,b_id,54,1,0,0.0
C1,B0,20260523,b_id,54,2,0,0.0
C1,B0,20260523,b_id,54,3,8,0.25
C1,B0,20260523,b_id,55,0,24,0.75
C1,B0,20260523,b_id,55,1,0,0.0
C1,B0,20260523,b_id,55,2,0,0.0
C1,B0,20260523,b_id,55,3,8,0.25
C1,B0,20260523,b_id,56,0,24,0.75
C1,B0,20260523,b_id,56,1,0,0.0
C1,B0,20260523,b_id,56,2,0,0.0
C1,B0,20260523,b_id,56,3,8,0.25
C1,B0,20260523,b_id,57,0,24,0.75
C1,B0,20260523,b_id,57,1,0,0.0
C1,B0,20260523,b_id,57,2,0,0.0
C1,B0,20260523,b_id,57,3,8,0.25
C1,B0,20260523,b_id,58,0,24,0.75
C1,B0,20260523,b_id,58,1,0,0.0
C1,B0,20260523,b_id,58,2,0,0.0
C1,B0,20260523,b_id,58,3,8,0.25
C1,B0,20260523,b_id,59,0,24,0.75
C1,B0,20260523,b_id,59,1,0,0.0
C1,B0,20260523,b_id,59,2,0,0.0
C1,B0,20260523,b_id,59,3,8,0.25
C1,B0,20260523,b_id,60,0,24,0.75
C1,B0,20260523,b_id,60,1,0,0.0
C1,B0,20260523,b_id,60,2,0,0.0
C1,B0,20260523,b_id,60,3,8,0.25
C1,B0,20260523,b_id,61,0,24,0.75
C1,B0,20260523,b_id,61,1,0,0.0
C1,B0,20260523,b_id,61,2,0,0.0
C1,B0,20260523,b_id,61,3,8,0.25
C1,B0,20260523,b_id,62,0,24,0.75
C1,B0,20260523,b_id,62,1,0,0.0
C1,B0,20260523,b_id,62,2,0,0.0
C1,B0,20260523,b_id,62,3,8,0.25
C1,B0,20260523,b_id,63,0,24,0.75
C1,B0,20260523,b_id,63,1,0,0.0
C1,B0,20260523,b_id,63,2,0,0.0
C1,B0,20260523,b_id,63,3,8,0.25
C1,B0,20260523,s1_s2,0,0,128,1.0
C1,B0,20260523,s1_s2,0,1,0,0.0
C1,B0,20260523,s1_s2,0,2,0,0.0
C1,B0,20260523,s1_s2,0,3,0,0.0
C1,B0,20260523,s1_s2,1,0,128,1.0
C1,B0,20260523,s1_s2,1,1,0,0.0
C1,B0,20260523,s1_s2,1,2,0,0.0
C1,B0,20260523,s1_s2,1,3,0,0.0
C1,B0,20260523,s1_s2,2,0,128,1.0
C1,B0,20260523,s1_s2,2,1,0,0.0
C1,B0,20260523,s1_s2,2,2,0,0.0
C1,B0,20260523,s1_s2,2,3,0,0.0
C1,B0,20260523,s1_s2,3,0,128,1.0
C1,B0,20260523,s1_s2,3,1,0,0.0
C1,B0,20260523,s1_s2,3,2,0,0.0
C1,B0,20260523,s1_s2,3,3,0,0.0
C1,B0,20260523,s1_s2,4,0,0,0.0
C1,B0,20260523,s1_s2,4,1,0,0.0
C1,B0,20260523,s1_s2,4,2,0,0.0
C1,B0,20260523,s1_s2,4,3,128,1.0
C1,B0,20260523,s1_s2,5,0,0,0.0
C1,B0,20260523,s1_s2,5,1,0,0.0
C1,B0,20260523,s1_s2,5,2,0,0.0
C1,B0,20260523,s1_s2,5,3,128,1.0
C1,B0,20260523,s1_s2,6,0,0,0.0
C1,B0,20260523,s1_s2,6,1,0,0.0
C1,B0,20260523,s1_s2,6,2,0,0.0
C1,B0,20260523,s1_s2,6,3,128,1.0
C1,B0,20260523,s1_s2,7,0,0,0.0
C1,B0,20260523,s1_s2,7,1,0,0.0
C1,B0,20260523,s1_s2,7,2,0,0.0
C1,B0,20260523,s1_s2,7,3,128,1.0
C1,B0,20260523,s1_s2,8,0,128,1.0
C1,B0,20260523,s1_s2,8,1,0,0.0
C1,B0,20260523,s1_s2,8,2,0,0.0
C1,B0,20260523,s1_s2,8,3,0,0.0
C1,B0,20260523,s1_s2,9,0,128,1.0
C1,B0,20260523,s1_s2,9,1,0,0.0
C1,B0,20260523,s1_s2,9,2,0,0.0
C1,B0,20260523,s1_s2,9,3,0,0.0
C1,B0,20260523,s1_s2,10,0,128,1.0
C1,B0,20260523,s1_s2,10,1,0,0.0
C1,B0,20260523,s1_s2,10,2,0,0.0
C1,B0,20260523,s1_s2,10,3,0,0.0
C1,B0,20260523,s1_s2,11,0,128,1.0
C1,B0,20260523,s1_s2,11,1,0,0.0
C1,B0,20260523,s1_s2,11,2,0,0.0
C1,B0,20260523,s1_s2,11,3,0,0.0
C1,B0,20260523,s1_s2,12,0,128,1.0
C1,B0,20260523,s1_s2,12,1,0,0.0
C1,B0,20260523,s1_s2,12,2,0,0.0
C1,B0,20260523,s1_s2,12,3,0,0.0
C1,B0,20260523,s1_s2,13,0,128,1.0
C1,B0,20260523,s1_s2,13,1,0,0.0
C1,B0,20260523,s1_s2,13,2,0,0.0
C1,B0,20260523,s1_s2,13,3,0,0.0
C1,B0,20260523,s1_s2,14,0,128,1.0
C1,B0,20260523,s1_s2,14,1,0,0.0
C1,B0,20260523,s1_s2,14,2,0,0.0
C1,B0,20260523,s1_s2,14,3,0,0.0
C1,B0,20260523,s1_s2,15,0,128,1.0
C1,B0,20260523,s1_s2,15,1,0,0.0
C1,B0,20260523,s1_s2,15,2,0,0.0
C1,B0,20260523,s1_s2,15,3,0,0.0
C1,I1,20260521,s1,0,0,0,0.0
C1,I1,20260521,s1,0,1,0,0.0
C1,I1,20260521,s1,0,2,512,1.0
C1,I1,20260521,s1,0,3,0,0.0
C1,I1,20260521,s1,1,0,0,0.0
C1,I1,20260521,s1,1,1,0,0.0
C1,I1,20260521,s1,1,2,512,1.0
C1,I1,20260521,s1,1,3,0,0.0
C1,I1,20260521,s1,2,0,0,0.0
C1,I1,20260521,s1,2,1,0,0.0
C1,I1,20260521,s1,2,2,512,1.0
C1,I1,20260521,s1,2,3,0,0.0
C1,I1,20260521,s1,3,0,0,0.0
C1,I1,20260521,s1,3,1,0,0.0
C1,I1,20260521,s1,3,2,512,1.0
C1,I1,20260521,s1,3,3,0,0.0
C1,I1,20260521,s2,0,0,0,0.0
C1,I1,20260521,s2,0,1,0,0.0
C1,I1,20260521,s2,0,2,512,1.0
C1,I1,20260521,s2,0,3,0,0.0
C1,I1,20260521,s2,1,0,0,0.0
C1,I1,20260521,s2,1,1,0,0.0
C1,I1,20260521,s2,1,2,512,1.0
C1,I1,20260521,s2,1,3,0,0.0
C1,I1,20260521,s2,2,0,0,0.0
C1,I1,20260521,s2,2,1,0,0.0
C1,I1,20260521,s2,2,2,512,1.0
C1,I1,20260521,s2,2,3,0,0.0
C1,I1,20260521,s2,3,0,0,0.0
C1,I1,20260521,s2,3,1,0,0.0
C1,I1,20260521,s2,3,2,512,1.0
C1,I1,20260521,s2,3,3,0,0.0
C1,I1,20260521,b_id,0,0,0,0.0
C1,I1,20260521,b_id,0,1,0,0.0
C1,I1,20260521,b_id,0,2,32,1.0
C1,I1,20260521,b_id,0,3,0,0.0
C1,I1,20260521,b_id,1,0,0,0.0
C1,I1,20260521,b_id,1,1,0,0.0
C1,I1,20260521,b_id,1,2,32,1.0
C1,I1,20260521,b_id,1,3,0,0.0
C1,I1,20260521,b_id,2,0,0,0.0
C1,I1,20260521,b_id,2,1,0,0.0
C1,I1,20260521,b_id,2,2,32,1.0
C1,I1,20260521,b_id,2,3,0,0.0
C1,I1,20260521,b_id,3,0,0,0.0
C1,I1,20260521,b_id,3,1,0,0.0
C1,I1,20260521,b_id,3,2,32,1.0
C1,I1,20260521,b_id,3,3,0,0.0
C1,I1,20260521,b_id,4,0,0,0.0
C1,I1,20260521,b_id,4,1,0,0.0
C1,I1,20260521,b_id,4,2,32,1.0
C1,I1,20260521,b_id,4,3,0,0.0
C1,I1,20260521,b_id,5,0,0,0.0
C1,I1,20260521,b_id,5,1,0,0.0
C1,I1,20260521,b_id,5,2,32,1.0
C1,I1,20260521,b_id,5,3,0,0.0
C1,I1,20260521,b_id,6,0,0,0.0
C1,I1,20260521,b_id,6,1,0,0.0
C1,I1,20260521,b_id,6,2,32,1.0
C1,I1,20260521,b_id,6,3,0,0.0
C1,I1,20260521,b_id,7,0,0,0.0
C1,I1,20260521,b_id,7,1,0,0.0
C1,I1,20260521,b_id,7,2,32,1.0
C1,I1,20260521,b_id,7,3,0,0.0
C1,I1,20260521,b_id,8,0,0,0.0
C1,I1,20260521,b_id,8,1,0,0.0
C1,I1,20260521,b_id,8,2,32,1.0
C1,I1,20260521,b_id,8,3,0,0.0
C1,I1,20260521,b_id,9,0,0,0.0
C1,I1,20260521,b_id,9,1,0,0.0
C1,I1,20260521,b_id,9,2,32,1.0
C1,I1,20260521,b_id,9,3,0,0.0
C1,I1,20260521,b_id,10,0,0,0.0
C1,I1,20260521,b_id,10,1,0,0.0
C1,I1,20260521,b_id,10,2,32,1.0
C1,I1,20260521,b_id,10,3,0,0.0
C1,I1,20260521,b_id,11,0,0,0.0
C1,I1,20260521,b_id,11,1,0,0.0
C1,I1,20260521,b_id,11,2,32,1.0
C1,I1,20260521,b_id,11,3,0,0.0
C1,I1,20260521,b_id,12,0,0,0.0
C1,I1,20260521,b_id,12,1,0,0.0
C1,I1,20260521,b_id,12,2,32,1.0
C1,I1,20260521,b_id,12,3,0,0.0
C1,I1,20260521,b_id,13,0,0,0.0
C1,I1,20260521,b_id,13,1,0,0.0
C1,I1,20260521,b_id,13,2,32,1.0
C1,I1,20260521,b_id,13,3,0,0.0
C1,I1,20260521,b_id,14,0,0,0.0
C1,I1,20260521,b_id,14,1,0,0.0
C1,I1,20260521,b_id,14,2,32,1.0
C1,I1,20260521,b_id,14,3,0,0.0
C1,I1,20260521,b_id,15,0,0,0.0
C1,I1,20260521,b_id,15,1,0,0.0
